""	"sample"	"ASV"	"relative_abundance"	"Coral.tag"	"Complete_sets"	"Proportion_TissueLost_Jan21"	"Proportion_TissueLost_End"	"Treatment"	"Site"	"Coral.species"	"Condition"	"Probiotic"	"Collection.month"	"Collection.year"	"sampled"	"Sequencing.Run"
"1227"	"BS2-2091-HD-A"	"Psychrobium_ASV1"	0	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1228"	"BS2-2091-HD-A"	"Vibrio_ASV2"	0.043462814	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1229"	"BS2-2091-HD-A"	"Halodesulfovibrio_ASV1"	0.101196116	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1230"	"BS2-2091-HD-A"	"Halomonas_ASV2"	0.000947418	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1231"	"BS2-2091-HD-A"	"Pseudoalteromonas_ASV2"	0	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1232"	"BS2-2091-HD-A"	"Renibacterium_ASV1"	0.028955471	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1233"	"BS2-2091-HD-A"	"Vibrio_ASV1"	0	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1234"	"BS2-2091-HD-A"	"Pseudoalteromonas_ASV1"	0	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1235"	"BS2-2091-HD-A"	"Ruegeria_ASV1"	0	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1236"	"BS2-2091-HD-A"	"Endozoicomonas_ASV3"	0.010658456	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1237"	"BS2-2091-HD-A"	"Nautella_ASV1"	0	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1238"	"BS2-2091-HD-A"	"Other_n.716"	0.594564188	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1239"	"BS2-2091-HD-A"	"Thalassobius_ASV1"	0	2091	"yes"	4	1.8	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1240"	"BS2-2091-HD-D"	"Halomonas_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1241"	"BS2-2091-HD-D"	"Renibacterium_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1242"	"BS2-2091-HD-D"	"Enhydrobacter_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1243"	"BS2-2091-HD-D"	"Pseudoalteromonas_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1244"	"BS2-2091-HD-D"	"Halomonas_ASV2"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1245"	"BS2-2091-HD-D"	"Endozoicomonas_ASV3"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1246"	"BS2-2091-HD-D"	"Vibrio_ASV3"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1247"	"BS2-2091-HD-D"	"Other_n.716"	1	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1248"	"BS2-2091-HD-D"	"Endozoicomonas_ASV2"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1249"	"BS2-2091-HD-D"	"Ruegeria_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1250"	"BS2-2091-HD-D"	"Roseibacillus_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1251"	"BS2-2091-HD-D"	"Vibrio_ASV2"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1252"	"BS2-2091-HD-D"	"Endozoicomonas_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1253"	"BS2-2091-HD-D"	"Nautella_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1254"	"BS2-2091-HD-D"	"Pseudoalteromonas_ASV2"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1255"	"BS2-2091-HD-D"	"Vibrio_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1256"	"BS2-2091-HD-D"	"Vibrio_ASV4"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1257"	"BS2-2091-HD-D"	"Halodesulfovibrio_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1258"	"BS2-2091-HD-D"	"Thalassobius_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1259"	"BS2-2091-HD-D"	"Photobacterium_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1260"	"BS2-2091-HD-D"	"Psychrobium_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1261"	"BS2-2091-HD-O"	"Psychrobium_ASV1"	0.011288502	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1262"	"BS2-2091-HD-O"	"Pseudoalteromonas_ASV1"	0.155297533	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1263"	"BS2-2091-HD-O"	"Ruegeria_ASV1"	0.018061603	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1264"	"BS2-2091-HD-O"	"Nautella_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1265"	"BS2-2091-HD-O"	"Endozoicomonas_ASV2"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1266"	"BS2-2091-HD-O"	"Thalassobius_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1267"	"BS2-2091-HD-O"	"Vibrio_ASV3"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1268"	"BS2-2091-HD-O"	"Other_n.716"	0.012901145	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1269"	"BS2-2091-HD-O"	"Halodesulfovibrio_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1270"	"BS2-2091-HD-O"	"Photobacterium_ASV1"	0.009514594	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1271"	"BS2-2091-HD-O"	"Vibrio_ASV2"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1272"	"BS2-2091-HD-O"	"Vibrio_ASV4"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1273"	"BS2-2091-HD-O"	"Roseibacillus_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1274"	"BS2-2091-HD-O"	"Renibacterium_ASV1"	0.004031608	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1275"	"BS2-2091-HD-O"	"Vibrio_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1276"	"BS2-2091-HD-O"	"Halomonas_ASV1"	0.446863409	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1277"	"BS2-2091-HD-O"	"Pseudoalteromonas_ASV2"	0.040316078	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1278"	"BS2-2091-HD-O"	"Enhydrobacter_ASV1"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1279"	"BS2-2091-HD-O"	"Halomonas_ASV2"	0.298500242	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1280"	"BS2-2091-HD-O"	"Endozoicomonas_ASV3"	0	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1281"	"BS2-2091-HD-O"	"Endozoicomonas_ASV1"	0.003225286	2091	"yes"	4	1.8	"control paste"	"BS2"	"MCAV"	"HD"	"NO"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1282"	"BS2-2149-DD-A"	"Other_n.716"	0.698801312	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1283"	"BS2-2149-DD-A"	"Pseudoalteromonas_ASV1"	0	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1284"	"BS2-2149-DD-A"	"Ruegeria_ASV1"	0.017942629	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1285"	"BS2-2149-DD-A"	"Halodesulfovibrio_ASV1"	0.042877606	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1286"	"BS2-2149-DD-A"	"Enhydrobacter_ASV1"	0.000942365	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1287"	"BS2-2149-DD-A"	"Nautella_ASV1"	0.016246372	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1288"	"BS2-2149-DD-A"	"Renibacterium_ASV1"	0.00446681	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1289"	"BS2-2149-DD-A"	"Endozoicomonas_ASV1"	0.018319575	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1290"	"BS2-2149-DD-A"	"Pseudoalteromonas_ASV2"	0.012062271	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1291"	"BS2-2149-DD-A"	"Roseibacillus_ASV1"	0.031965019	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1292"	"BS2-2149-DD-A"	"Vibrio_ASV3"	0.030117984	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1293"	"BS2-2149-DD-A"	"Vibrio_ASV4"	0.065682838	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1294"	"BS2-2149-DD-A"	"Endozoicomonas_ASV2"	0	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1295"	"BS2-2149-DD-A"	"Halomonas_ASV1"	0.001715104	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1296"	"BS2-2149-DD-A"	"Psychrobium_ASV1"	0	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1297"	"BS2-2149-DD-A"	"Vibrio_ASV2"	0.043989596	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1298"	"BS2-2149-DD-A"	"Halomonas_ASV2"	0	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1299"	"BS2-2149-DD-A"	"Vibrio_ASV1"	0.0027894	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1300"	"BS2-2149-DD-A"	"Thalassobius_ASV1"	0.001036601	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1301"	"BS2-2149-DD-A"	"Endozoicomonas_ASV3"	0	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1302"	"BS2-2149-DD-A"	"Photobacterium_ASV1"	0.011044517	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"DD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1303"	"BS2-2149-DD-O"	"Ruegeria_ASV1"	0.019071404	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1304"	"BS2-2149-DD-O"	"Pseudoalteromonas_ASV1"	0.039618572	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1305"	"BS2-2149-DD-O"	"Vibrio_ASV2"	0.037915768	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1306"	"BS2-2149-DD-O"	"Halomonas_ASV1"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1307"	"BS2-2149-DD-O"	"Vibrio_ASV4"	0.030763991	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1308"	"BS2-2149-DD-O"	"Thalassobius_ASV1"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1309"	"BS2-2149-DD-O"	"Photobacterium_ASV1"	0.055624929	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1310"	"BS2-2149-DD-O"	"Vibrio_ASV1"	0.048813713	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1311"	"BS2-2149-DD-O"	"Halodesulfovibrio_ASV1"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1312"	"BS2-2149-DD-O"	"Roseibacillus_ASV1"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1313"	"BS2-2149-DD-O"	"Enhydrobacter_ASV1"	0.065614712	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1314"	"BS2-2149-DD-O"	"Nautella_ASV1"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1315"	"BS2-2149-DD-O"	"Endozoicomonas_ASV3"	0.080939948	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1316"	"BS2-2149-DD-O"	"Pseudoalteromonas_ASV2"	0.065955273	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1317"	"BS2-2149-DD-O"	"Vibrio_ASV3"	0.016914519	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1318"	"BS2-2149-DD-O"	"Other_n.716"	0.484731525	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1319"	"BS2-2149-DD-O"	"Psychrobium_ASV1"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1320"	"BS2-2149-DD-O"	"Endozoicomonas_ASV2"	0.020093087	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1321"	"BS2-2149-DD-O"	"Renibacterium_ASV1"	0.012260188	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1322"	"BS2-2149-DD-O"	"Endozoicomonas_ASV1"	0.002270405	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1323"	"BS2-2149-DD-O"	"Halomonas_ASV2"	0.019411965	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"DD"	"YES"	"Oct"	2020	"Two weeks after treatment"	"NS2172"
"1324"	"BS2-2149-HD-A"	"Pseudoalteromonas_ASV1"	0	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1325"	"BS2-2149-HD-A"	"Nautella_ASV1"	0.005013146	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1326"	"BS2-2149-HD-A"	"Halodesulfovibrio_ASV1"	0.075547765	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1327"	"BS2-2149-HD-A"	"Pseudoalteromonas_ASV2"	0	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1328"	"BS2-2149-HD-A"	"Endozoicomonas_ASV1"	0.005994741	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1329"	"BS2-2149-HD-A"	"Endozoicomonas_ASV2"	0.007081507	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1330"	"BS2-2149-HD-A"	"Vibrio_ASV3"	0.09595092	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1331"	"BS2-2149-HD-A"	"Vibrio_ASV4"	0.131568799	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1332"	"BS2-2149-HD-A"	"Thalassobius_ASV1"	0	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1333"	"BS2-2149-HD-A"	"Halomonas_ASV1"	0.002103418	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1334"	"BS2-2149-HD-A"	"Enhydrobacter_ASV1"	0	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1335"	"BS2-2149-HD-A"	"Ruegeria_ASV1"	0	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1336"	"BS2-2149-HD-A"	"Endozoicomonas_ASV3"	0	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1337"	"BS2-2149-HD-A"	"Vibrio_ASV2"	0.150429448	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1338"	"BS2-2149-HD-A"	"Halomonas_ASV2"	0.001577564	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1339"	"BS2-2149-HD-A"	"Psychrobium_ASV1"	0	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1340"	"BS2-2149-HD-A"	"Renibacterium_ASV1"	0.002103418	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1341"	"BS2-2149-HD-A"	"Vibrio_ASV1"	0.005398773	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1342"	"BS2-2149-HD-A"	"Other_n.716"	0.431411043	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1343"	"BS2-2149-HD-A"	"Photobacterium_ASV1"	0.000841367	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1344"	"BS2-2149-HD-A"	"Roseibacillus_ASV1"	0.084978089	2149	"yes"	34.7	100	"none"	"BS2"	"MCAV"	"HD"	"NO"	"Aug"	2020	"Before treatment"	"NS2107"
"1345"	"BS2-2149-HD-D"	"Halomonas_ASV2"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1346"	"BS2-2149-HD-D"	"Renibacterium_ASV1"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1347"	"BS2-2149-HD-D"	"Halodesulfovibrio_ASV1"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1348"	"BS2-2149-HD-D"	"Thalassobius_ASV1"	0.02039155	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1349"	"BS2-2149-HD-D"	"Vibrio_ASV2"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1350"	"BS2-2149-HD-D"	"Other_n.716"	0.957059709	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1351"	"BS2-2149-HD-D"	"Nautella_ASV1"	0.006023851	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1352"	"BS2-2149-HD-D"	"Roseibacillus_ASV1"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1353"	"BS2-2149-HD-D"	"Pseudoalteromonas_ASV1"	0.006491921	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1354"	"BS2-2149-HD-D"	"Vibrio_ASV4"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1355"	"BS2-2149-HD-D"	"Endozoicomonas_ASV1"	0	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
"1356"	"BS2-2149-HD-D"	"Enhydrobacter_ASV1"	0.001851927	2149	"yes"	34.7	100	"probiotic paste"	"BS2"	"MCAV"	"HD"	"YES"	"Jan"	2021	"Two months after treatment"	"NS2211"
